State (0, 0, 0, 1, 1, 1): [-0.9544995525785467, -1.6683483359907612, -0.9931378898889387, -1.1489145566118242, -1.096634170262178, -1.3022401927335243, -1.1681482645062287, -0.9209670277374843, -1.098900285795216, -1.1742784079557231, -0.9104392227342668, -2.0503442179219804, -1.5294934683312307, -1.2849434618792352, -1.7718931704610141, -1.4740513537624171, -1.0688780216495175, -1.1124718782249163, -0.831145040246484, -1.3117786808384604, -1.2712681661119416, -1.233528609641509, -1.4437489492669071, -2.0096345073881707, -1.1139948775832704, -1.9550960498543637, -1.2345972889108836, -1.5859065211918197, -1.104165900811599, -1.4199543232832676, -1.5066912475631082, -2.218813573736598]
State (0, 0, 0, 1, 1, 5): [-0.8673742036887869, -0.9921168496142017, -0.993906153834168, -1.1683140888838333, -0.9818178594956, -1.385134258262183, -1.6846589124542821, -0.653353754627549, -1.0894426174807406, -1.174184035633163, -1.413260196574154, -1.2882504505827028, -1.4207849404835802, -1.2864827197208994, -1.5334312329033073, -0.7172719470858242, -1.0519883641823817, -1.118961684324642, -1.1198149109220314, -1.2260100073776696, -1.1618370190528522, -0.6524955045863696, -1.5642151927480679, -0.9300202632546839, -1.1894723473404725, -0.662199654436773, -0.6598004351564377, -0.7225763526128463, -1.3868741371700968, -1.369271500809149, -0.8145634946963256, -0.830469778514334]
State (0, 0, 1, 0, 0, 0): [-5.46173457693125, -4.395574071276416, -4.363492515920319, -2.9935062610495975, -3.2977519017891668, -3.7501811616464096, -3.3734963535808555, -4.6672107296224885, -3.1355877721605188, -4.360746804018208, -3.0908479724792897, -3.2240558527097862, -3.709699357014908, -3.0763529792154873, -4.013116407136209, -4.4558724772008365, -3.80174227297535, -3.9844046250564014, -4.5807210548961494, -3.6816059446063036, -4.256029410387637, -3.4288726362774167, -3.078297323542783, -3.4435949782587736, -4.66488914267676, -4.637614954223928, -4.355171003878132, -3.249296859116222, -4.070168429236646, -3.534270889797094, -3.3319548811993083, -4.306284845771995]
State (0, 0, 1, 0, 0, 1): [-2.4599659084544188, -2.341266126637887, -2.261063745789029, -2.0361203998674435, -2.134678817733355, -2.4519295209915857, -2.054920415085918, -2.8657538324343754, -2.770107710113665, -2.0719900892206593, -2.326168174464303, -2.198538049986929, -1.9565387456677237, -1.9557098810816826, -2.368187744043274, -1.9268321319827866, -2.307112657092249, -1.9858023397849287, -2.115764574677999, -2.2783574295352946, -2.3664397335809024, -2.1822533690000308, -2.9678019005386975, -2.4283493771100098, -2.4177750207047195, -2.3785126704882518, -2.8775697073148656, -1.9687594827019361, -2.337732334200538, -2.489330201768013, -2.502642588810738, -2.297015179409415]
State (0, 0, 1, 0, 0, 5): [-1.3142988268816838, -1.5028070523271118, -1.594778036929155, -1.363111629459008, -1.8139539702091305, -1.221863305783482, -1.1786192983048391, -1.8610391743091999, -1.519197397967988, -1.147472336606694, -1.1568965528256585, -1.2276382668102683, -1.5849435318931215, -1.2889522264311826, -1.9044250274661123, -1.427240314950048, -1.5836734930096377, -1.15052160553914, -1.334249426622038, -1.2925666640197297, -1.5847303119284906, -1.295493743875358, -1.7513899464916527, -2.5054946421461235, -1.1660541268535138, -1.282605638926141, -1.3760830934482282, -1.4116093316393212, -1.2761674208640033, -1.4301553686075046, -1.4222320352700564, -1.7304240459662383]
State (0, 0, 1, 0, 1, 0): [-1.2120472127349484, -0.9247872369290612, -0.8187295504323653, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.7143896721415001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.7609204804397838, 0.0, 0.0, 0.0, -0.8658896553484269, -1.716511610135382, 0.0, 0.0, 0.0]
State (0, 0, 1, 0, 1, 1): [-1.3778738488974072, -0.9795876828604502, -1.1417238576268414, -1.0933008840014444, -1.3671977202819874, -1.208119207970634, -1.7183140391734222, -1.236100180112627, -1.7062121330920181, -1.1129827324396548, -1.6737308789507144, -1.2870805610040952, -1.636766223274512, -1.3727148167650007, -1.338714869935635, -1.5328427582000794, -1.5139520850544135, -0.8930254378100625, -1.6447508406608031, -1.3736826891136626, -1.7191586269046697, -0.7823210963773707, -1.9594050055854795, -1.3654292131345747, -0.8607233070877398, -1.9021381011651552, -0.9319421352938433, -1.5553775288233898, -1.0020428677118016, -1.0658956128685162, -1.0899259171502795, -2.2890521636756382]
State (0, 0, 1, 0, 1, 5): [-0.9177172250185981, -1.0215776964842813, -1.3074039203367855, -0.5856705672885504, -0.5192943391408197, -1.1223497910455573, -0.5869821976479326, -1.234839304625786, -0.525234737226612, -0.5786845848263259, -0.5801357490612388, -0.6595175152618492, -0.6979002238595701, -0.6425543411088332, -0.6989073752019203, -0.7063950665269343, -0.5261540260818144, -0.6372148254125453, -0.5837507705227799, -0.6501627324039573, -0.5942585879165816, -0.6543268854832659, -0.652882027058156, -0.7099734486657419, -0.6841940739828832, -0.7104252878010856, -0.6499591172024163, -0.7117530110241852, -0.6516320180771449, -1.0385967209257367, -0.7153105791418386, -0.845334091514534]
State (0, 0, 1, 1, 0, 0): [-1.3213594477221902, -1.3746131298384463, -1.1910820047813813, -0.7703489252198124, -0.5642566524433605, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 0, 1, 1, 0, 1): [-1.435657551438707, -0.9919315743834076, -1.045215911720053, -1.1241306478791868, -1.0957369560282288, -1.2676659660939618, -1.26452126826314, -0.6573854996547924, -1.1425214433409994, -1.266823345251745, -1.1186295895249572, -1.405253416329686, -1.232571371723243, -0.6588711950359548, -1.292608759559188, -1.3616288438455764, -1.049946646295418, -1.229490564798673, -1.3570458732548887, -1.2296234056679234, -1.9331376380307592, -0.7016702095987719, -1.9296078223482045, -1.483447188070382, -0.8166805256375609, -1.851459647649628, -0.6563145713334395, -1.1944883506678619, -1.241546187495937, -0.8144110894206001, -0.7180297690498484, -1.2969378525333224]
State (0, 0, 1, 1, 0, 5): [-0.45341863478449523, -0.5203479130152641, -0.5200648539395918, -1.0982482327870138, -0.5248246395688668, -0.5845461551418046, -1.121156414586097, -0.7561288748193244, -0.5251273446201392, -0.587553977407152, -0.5907960789768275, -0.6472732408747923, -0.5868325763632353, -0.6530210127903359, -0.6496742290686607, -0.7169249352343641, -1.1474137310114685, -0.5743277542014626, -0.5867687088193317, -0.6478750596540953, -0.6941897450686164, -0.6540172867771443, -0.9508663621674132, -0.8271984379750421, -0.6585350614729988, 0.0, 0.0, -1.4624701709832606, 0.0, 0.0, 0.0, 0.0]
State (0, 0, 1, 1, 1, 1): [-1.484941448239589, -0.9920081371272691, -0.848567240544619, -1.1248484107660657, -1.8129041835607982, -0.5983615182678932, -2.377183846819954, -1.05633456869103, -1.0068744096012112, -1.2610896243993017, -1.1826392787064575, -0.6617919182139396, -1.3212858509510799, -0.6627329086117582, -1.3885433853372087, -1.2088570360873356, -1.418352489961391, -0.646711512469079, -1.3798117017466496, -1.2391779926521092, -1.437705721491816, -0.7859972732181542, -0.7208931988150955, -1.9515528222958127, -1.131362718278254, -0.8386779779366474, -1.3321412357538351, -1.3839108524912787, -0.6688277800927278, -1.375569118386966, -1.606864846843754, -1.485932599404993]
State (0, 0, 1, 1, 1, 5): [-0.9735942066614299, -1.1722483897084754, -1.2587765712467336, -1.1876406376168487, -1.0556270866196815, -1.1959122940268727, -1.131958363713959, -2.078402841125557, -1.1171267565052203, -1.680449740590786, -1.175770382135109, -1.4715137500062054, -1.1992071907180035, -1.163614176035016, -1.386412269684734, -0.7270169613692895, -1.0488374284614554, -1.12605021946338, -1.182332959537541, -0.7292970466628887, -1.4605450378582505, -1.219996234370266, -1.3258382825288124, -0.7193884870592107, -1.431843786313633, -1.4358466944177444, -0.8970054323159119, -0.71506645605378, -0.7605262852241025, -1.9879206969856786, -0.7226765597356128, -1.5038226456913821]
State (0, 0, 1, 2, 1, 2): [-1.3552552694305522, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 1, 0, 0, 0, 0): [-4.706396330438577, -4.247784227585489, -4.825753996164349, -5.151722090989909, -4.568662379301973, -4.683615523903294, -4.879608149326396, -6.034081764209607, -5.117100877100211, -4.902642139165558, -4.0278694208154, -4.943169384768868, -4.661885306658231, -5.125214688710586, -5.324475905358319, -5.4569193813017485, -4.486161191227594, -4.044385163636351, -3.8811353375563216, -4.538395088193767, -4.156314811370168, -3.9223873009757524, -4.090336062714263, -5.191823708525767, -3.820732856727136, -4.058854706291918, -5.047942012539953, -4.138047073304874, -5.19377827747412, -3.7816123805206594, -5.684431718679768, -4.038758451290646]
State (0, 1, 0, 0, 0, 1): [-2.1002145475848355, -2.5432931973260593, -2.898658197690577, -2.404049245478526, -2.1502939735246893, -2.128089886230115, -2.019169285071474, -2.4006661628503094, -2.4137915077656813, -2.657124262937314, -2.110347982061416, -2.722354831202208, -2.626635398838015, -2.2867315523923155, -2.3902855584185856, -2.506592171935991, -1.957915248328481, -2.054252228480525, -2.733814557912421, -2.268473940279176, -1.9566662658937326, -1.9201619279091862, -2.444858475814168, -2.0197345809389806, -2.1090646339192354, -2.1733489378397173, -2.387116109901593, -2.0824573255992833, -2.265058175972496, -2.1187006934032255, -2.2083504815415402, -2.177778865536634]
State (0, 1, 0, 0, 0, 5): [-1.450953673553208, -2.0127063052285643, -1.9836817062770025, -1.6847358677393927, -1.5972617739982016, -1.7845224876542485, -2.0625067701359994, -1.2340720446125237, -1.4947471636144964, -1.6858168771434787, -2.285608551087955, -1.2460498310534862, -1.6863436757563663, -1.2826990560863765, -1.2993752274894987, -1.419517732291815, -2.007310128639232, -1.735154215547364, -1.679011981071008, -1.8714050217025133, -1.7290189378718974, -1.2931185700970986, -1.8777436214232814, -1.3318782992370406, -1.7252641653062422, -1.2918619776738227, -1.3026330357778053, -1.4124134171680938, -1.8505018542732075, -1.5794388260215353, -1.4065938200080408, -1.4726675756632797]
State (0, 1, 0, 0, 1, 0): [-1.2940829775880947, -1.5859554112193466, -0.5157659653091028, -0.763164430061327, -1.9265203170551815, -1.9897866954389114, -1.9932561919512013, 0.0, -0.5100406952262795, 0.0, 0.0, 0.0, -0.5621453133111612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3591758759530714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 1, 0, 0, 1, 1): [-1.2421976563553103, -0.9874594432403065, -1.9711096524578662, -1.1668978504714045, -1.1671432526461212, -1.5933071215480976, -1.1096501633057563, -0.7006264499716041, -1.1001360948346584, -1.7022613648001936, -1.108551932603894, -1.285476983442911, -1.099788601319022, -1.3874708755845675, -1.0876650286637453, -0.7029013641081299, -1.6325140001174612, -1.115356366138259, -1.126212953861644, -1.305641892810244, -1.1797922635325453, -0.7252964202102251, -1.9777972614578594, -1.5579433176527677, -0.7388013772814088, -1.2185486422744387, -0.7675046738137613, -0.7092521430722172, -0.7056378540439225, -1.1139779628272704, -0.8367463608335601, -1.4822575859111415]
State (0, 1, 0, 0, 1, 5): [-1.2963714072540027, -1.0599134944641604, -1.0465656317200491, -2.1731867189467353, -0.9697415308687692, -1.1619012129841924, -1.1809666425900458, -1.2990830721823599, -0.9933319412340263, -1.165496825779119, -1.1588785611417616, -1.295523042500493, -1.3662996257821338, -0.6519936078510992, -1.2981065376088299, -0.7011868032537241, -1.0500776765954039, -1.1844742572956204, -1.1225354959442826, -1.2987201017104417, -1.5992786047428982, -0.7016761959430965, -0.8233764328921117, -0.7222238011320847, -1.1738902492719663, -0.6528388536288108, -0.6567390562370349, -0.7193659271478305, -1.291236095404109, -1.3934447049256975, -0.7168540126644942, -0.925307200809384]
State (0, 1, 0, 1, 0, 0): [-0.6285759372085684, -0.5183124104303808, -1.6100735292145723, -1.0670054419408275, -1.5399377064662354, 0.0, 0.0, 0.0, 0.0, -0.9688984033740087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.4998121760713132, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.5997705661083144, 0.0]
State (0, 1, 0, 1, 0, 1): [-0.8656422386237942, -1.0589658682956684, -0.9950180402610789, -1.2201326505854564, -1.0490975449865152, -1.2454203086263274, -1.7516047001910895, -0.7890125735486357, -1.0460640044305012, -1.6587496098929573, -0.8262492569092675, -1.246039737144446, -1.7158154057893351, -1.2952719892278786, -1.4210525709880115, -1.5582756513678109, -1.0516475963313, -2.257271948189456, -1.2266833827531634, -1.3524759541580798, -1.2130592665687603, -1.3473752681737599, -1.5566505863159363, -1.3485323030249243, -1.234635973159986, -1.05438698248745, -1.0619864204003833, -2.1380967507933653, -1.9103495985205363, -1.5205182080418638, -2.143792091808998, -0.7783397321254516]
State (0, 1, 0, 1, 0, 5): [-1.194222363420126, -1.048572678250265, -0.5234872998981502, -1.1808179542672608, -0.5206036220179261, -0.5783734670597387, -0.5916406619565235, -0.654377388397945, -1.1316362921319247, -0.5915867548790175, -0.5882113390038156, -0.6512959399301272, -0.5833869008843015, -1.335435138157739, -0.6529319098776161, -0.7813098856995827, -0.5198749992394881, -0.588259010556505, -0.7805869948002441, -0.6371998190459413, -1.1079021846160473, -0.6515250974224243, -1.7614678072591186, -1.4627710917664163, -0.5816715923650227, -0.6516362040228096, -0.7714917801608595, -0.7173649677185941, -0.6467242303336782, -0.7204226999816207, -1.9382793115293822, -0.9205471908895655]
State (0, 1, 0, 1, 1, 0): [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0821493348386866, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.8399696814097823, 0.0]
State (0, 1, 0, 1, 1, 1): [-0.8777115679015328, -0.8387906618834647, -1.2550858674043366, -1.1941000968666575, -1.1105320319534648, -1.6123207152329346, -1.2462376206096708, -1.4870193327896843, -1.1968383157869744, -1.9990790601310464, -1.1626691530341458, -0.6682009373233619, -1.940083266253171, -0.9738532983401866, -2.114860498661934, -0.922713087616462, -2.274078770154718, -1.3105051661663492, -0.6680610480707407, -0.7342824836710271, -1.3850920190425773, -1.3264334903196882, -1.8762791336567854, -0.786772583598332, -0.6987378713998784, -2.060551935719554, -0.6643625634349881, -0.7777920044554856, -0.796876697490395, -1.571534068373742, -0.7222992007108298, -1.5707892447741973]
State (0, 1, 0, 1, 1, 2): [0.0, 0.0, -0.7834391797313585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1793861738823015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 1, 0, 1, 1, 5): [-1.0011863240832022, -1.1291566280801404, -1.0458303799059032, -1.2569910391554315, -1.1066564595958306, -1.1639351623612169, -0.8046105274508744, -0.6574844919978822, -0.7401082486657897, -0.664390935923115, -0.6813290936927359, -0.6617413669710763, -1.1830456816507744, -0.6509303668365807, -0.6544161679328122, -0.7862926642997616, -1.1792396467160098, -1.2440803692299935, -0.8388302493180494, -1.442446735728576, -0.6954932762495935, -0.6591237058116655, -0.6595006803877586, -0.7751977866483822, -0.6042873261962651, -0.7683736751614557, -0.6625254406161916, -0.7217590043581206, -1.5769876292017897, -0.7209220713619978, -1.4805717535481449, -0.9023322069798712]
State (0, 1, 1, 0, 0, 0): [-0.45425546864185673, -1.31393185017272, -1.377619976748101, -0.6440496831564768, -1.5500893715533608, -0.779485052579876, -0.8649852564078782, -1.9489019718350982, -0.8051536364969482, 0.0, 0.0, 0.0, 0.0, -0.7054054939239935, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.112957298590323, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 1, 1, 0, 0, 1): [-0.9192373200717149, -1.124523411977936, -1.1229251303783645, -1.7542514012015595, -1.1027263279581754, -0.7267755567622688, -1.3128377381569143, -2.23796674918353, -1.5786565889056816, -1.1824567843500686, -1.565196984327698, -1.4154975324320045, -1.7205400770695212, -1.8519918139257021, -1.4446488030871925, -0.7153302768037682, -1.0717088665921481, -1.2591215355840681, -1.1143209189963903, -1.4286004045521314, -1.160930238266412, -1.32019610467852, -0.7130552727335647, -0.7076703619114476, -0.9538096478849533, -1.3871224793939287, -1.2934435284061063, -0.7227389170927059, -1.1284617103159924, -0.8295893525968792, -0.7199292702505069, -0.8871352549228471]
State (0, 1, 1, 0, 0, 5): [-0.9163810286105087, -0.6259224314060959, -0.6406122171097596, -0.5887043772977271, -1.0453055367249913, -1.1554088295131355, -0.5877701407296976, -1.3114879600308478, -1.0651728689473767, -1.4523282449605803, -0.5895754472596254, -0.716432425924944, -1.4626853744259007, -0.6531091383442181, -0.6615719598492937, -0.7211976781267897, -0.7174041018822597, -1.1061072354184671, -0.6412764685790343, -0.6617930680087916, -1.1255265114612243, -0.6481677949258665, -0.7141184696401437, -0.9889030234861332, -0.697965894513785, -0.6470802813984626, -0.9338241364374373, -0.7168307348761089, -0.9487880650182424, -0.7138379596512602, -0.7118980005767908, -0.782300781073812]
State (0, 1, 1, 0, 1, 0): [-0.4604677347415616, -0.7672298582827122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6345670856301002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
State (0, 1, 1, 0, 1, 1): [-2.0162902006267873, -1.8448091185796116, -1.1885080968419142, -0.7777164441213325, -1.0563510321770122, -1.4465184555937445, -0.79399265797004, -0.6698914258221184, -1.7516438844142517, -1.1228113416817134, -0.9044455871983493, -0.6498768734490068, -1.1570069844534312, -0.6561082849470655, -0.6587409803528516, -2.2506615778682, -1.2975544454874566, -0.6567535202347435, -0.597855141196359, -1.4767737245265558, -1.149810215836262, -0.654551761808666, -1.2616032983978767, -0.8420930807706523, -0.7043696743818854, -1.4770434466222593, -1.1858920606161203, -0.7197581738119666, -0.657484459487101, -1.38157697861257, -1.6627344031005322, -0.9648665279890958]
State (0, 1, 1, 0, 1, 5): [-1.1423818427820456, -0.9956015205327666, -1.1141745407845478, -1.1753831224454412, -1.0934041990891659, -1.1833156898179285, -1.1900309961107722, -1.6001238118007821, -0.9946559310971623, -1.2898562201788795, -0.7471401564268302, -1.3777544352769007, -1.233280938079381, -0.7258601246958359, -0.7175876269835357, -0.7960791252260924, -1.1122870834411804, -1.192552421092266, -0.798042172427591, -0.8744434141493598, -1.1896044968483692, -1.5788583635969515, -1.9067173519717813, -0.7182960156469306, -1.4041204632770532, -0.6627381291764564, -0.8914520804952597, -0.7785496392283024, -0.6612129933355367, -0.7735608052088616, -1.504553515131652, -0.8400815990695714]
State (0, 1, 1, 1, 0, 1): [-1.0229931633164036, -1.7961622314977461, -1.1713598778430616, -1.1227820718372579, -1.6286401476602639, -1.1782994653696364, -1.784102151270654, -1.1087318711006122, -1.8618218905526849, -1.2551776825931444, -1.9238837801526418, -0.66263554639871, -1.2878765309404332, -0.665172092428565, -1.407771232665767, -0.8440781619714439, -1.2788317317195235, -1.3652949328785084, -2.0122336728451504, -1.430778011238276, -1.376143492622398, -1.9516386566971873, -1.4346408237657664, -1.5474267708646146, -1.1275758128029572, -1.2243251446853263, -1.3036454206263335, -1.284864579163852, -0.6641053124425955, -0.7085586182724121, -1.0406255202029648, -0.808519168028234]
State (0, 1, 1, 1, 0, 5): [-0.9144416461268867, -1.0458904645368958, -1.130713153879741, -1.1802721496501885, -1.0045632103425812, -0.5917945267699816, -0.8903726239792878, -1.792474518818013, -1.2952524658009241, -0.6436794943995133, -1.4153867691459445, -0.7150456651862156, -0.5934424341121627, -0.7103117140526374, -0.6691439194154012, -0.7311535880017076, -1.1183608556018463, -0.5896114336096413, -0.6011183630638595, -1.777252075825127, -0.6587013562918341, -0.6620582632490778, -0.6521540421850873, -1.374751731734541, -1.1761993109446125, -0.6558779639558389, -0.6542017588916591, -0.7058955173915966, -0.7580588426784751, -0.7208526502187311, -0.7225275707594214, -0.7852784424940373]
State (0, 1, 1, 1, 1, 1): [-2.3109595721572256, -2.3373475728651805, -2.1524388486073285, -3.3352265907450143, -1.9148407435481638, -1.881743043814128, -2.399406551128136, -3.880668293162814, -2.386599421904439, -2.2321925476893347, -2.526603958959657, -2.7951799402501423, -2.048212380995781, -2.0576741826992264, -1.8486848081635074, -2.981549883533676, -2.8528979584977057, -1.8623863229615978, -1.8728893331825591, -1.976919548244597, -2.069466067185334, -2.4662446457235125, -3.7771867399956456, -2.793176718440529, -1.9959600118025878, -2.6032389119348647, -2.745663856648026, -2.381209878733536, -2.970287602308097, -2.8435042768700356, -2.1585353256546207, -2.63439299229668]
